ep_len_mean,fps,ep_reward_mean,explained_variance,approxkl,time_elapsed,value_loss,clipfrac,policy_entropy,serial_timesteps,policy_loss,n_updates,total_timesteps
1442.53,290,941.0720935800001,0.6549786925315857,0.0037584237,3455.9920752048492,10.539854,0.043896485,2.5507576,972800,-0.0014312897,475,972800
1442.53,293,940.7977588499999,0.639918327331543,0.005839183,3463.048397541046,9.178995,0.07358398,2.5467536,974848,-0.004471937,476,974848
1442.53,276,940.16251732,0.425121009349823,0.0076229363,3470.0237884521484,11.142431,0.08671875,2.5534596,976896,-0.0009346039,477,976896
1406.2,284,916.0961862900002,0.7862783223390579,0.008000842,3477.4413571357727,19.246803,0.06254883,2.5678782,978944,-0.007047415,478,978944
1388.88,289,905.11655026,0.718242883682251,0.0036910027,3484.646209001541,16.263409,0.03955078,2.5680087,980992,-0.005719333,479,980992
1376.82,292,896.1341626999998,0.8437717854976654,0.00352262,3491.7310197353363,4.770382,0.036035158,2.5500348,983040,-0.004571744,480,983040
1376.82,297,896.1782741399999,0.6383973956108093,0.005244869,3498.741507768631,10.476301,0.066308595,2.5456977,985088,-0.0043356204,481,985088
1358.76,278,884.2767846499997,0.6532593369483948,0.004915156,3505.6340827941895,20.020275,0.058203124,2.5550265,987136,-0.0045793033,482,987136
1328.7,285,863.75853741,0.7338365018367767,0.0034880198,3512.998018503189,18.568758,0.041552734,2.5645015,989184,-0.0049934187,483,989184
1328.7,276,862.93763072,0.5540951192378998,0.0091494685,3520.179827928543,9.744177,0.10473633,2.5685954,991232,-0.0052625253,484,991232
1329.98,286,865.6101292299999,0.7001781761646271,0.0049093324,3527.586350440979,15.358396,0.054882813,2.57823,993280,-0.0073687867,485,993280
1348.58,276,879.4971331500002,0.7381277680397034,0.0025110156,3534.727596282959,11.415541,0.026367188,2.5859084,995328,3.8539594e-05,486,995328
1364.7,283,890.8011672199999,0.7971142530441284,0.0058261035,3542.1331264972687,7.0812607,0.06918945,2.5782957,997376,-0.005162663,487,997376
1364.7,283,892.3713438899999,0.713397353887558,0.003822659,3549.3507318496704,11.09172,0.043359376,2.572741,999424,-0.00035194267,488,999424
1364.7,277,891.43134255,0.6289921402931213,0.006023886,3556.5778679847717,9.676741,0.07397461,2.5664105,1001472,-0.0045286315,489,1001472
1346.79,276,878.8715117600001,0.7491998970508575,0.009345786,3563.9682495594025,6.4640617,0.095654294,2.5669081,1003520,-0.005865015,490,1003520
1346.34,296,878.1381404900002,0.6741577088832855,0.004019111,3571.386875152588,15.417234,0.04506836,2.5776174,1005568,-0.0037499424,491,1005568
1317.96,293,857.3392859899999,0.6141548156738281,0.0033768616,3578.306095600128,31.640036,0.038867187,2.5848758,1007616,-0.0023965521,492,1007616
